STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,n21020,a21020,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
1,AL,36439,4,30,0,30,0,0,70,0,0,0,0,0,0,0,0,2575,30,2575,20,1685,20,25,0,0,0,0,30,26,0,0,0,0,0,0,30,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,674,3359,0,0,40,142,0,0,20,15,0,0,30,143,0,0,0,0,0,0,0,0,0,0,20,149,0,0,0,0,30,1799,30,254,0,0,0,0,30,46,0,0,0,0,0,0,0,0,20,31,0,0,0,0,0,0,0,0,0,0,30,293,0,0,0,0,0,0,0,0,0,0,30,235,30,238,0,0,0,0,20,54,40,149
1,AL,36439,5,40,0,30,0,30,110,40,0,0,0,0,0,0,0,4478,40,4478,30,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3400,40,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,620,0,0,0,0,0,0,0,0,0,0,40,562,40,574,0,0,0,0,0,0,0,0
1,AL,36439,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AL,36441,1,600,300,120,170,330,1020,370,30,0,30,0,30,150,160,7554,600,7630,450,5495,100,95,0,0,0,0,0,0,90,497,40,44,30,232,110,974,0,30,114,50,70,0,0,90,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,329,441,20,145,0,0,0,0,0,0,0,0,30,22,0,0,0,0,0,0,0,0,0,0,20,65,0,0,0,0,200,1055,200,114,0,0,30,15,60,20,0,0,0,0,30,21,20,3,20,7,0,0,70,92,40,182,40,184,0,0,550,1516,290,827,260,747,180,215,30,19,20,5,160,94,230,192,0,0,0,0,40,21,520,1336
1,AL,36441,2,380,130,160,70,230,810,280,0,0,0,0,0,100,90,13714,380,13838,320,10925,80,64,40,71,40,57,30,18,50,218,0,0,50,480,70,1308,30,0,0,80,528,40,347,70,124,20,5,0,0,0,0,0,0,0,0,0,0,0,0,60,1003,2278,50,407,50,58,50,46,50,29,50,10,60,110,40,157,0,0,0,0,0,0,0,0,50,237,30,214,0,0,360,6477,360,776,0,0,0,0,170,139,0,0,30,18,0,0,60,10,110,105,30,8,40,59,20,78,20,98,40,31,370,1556,120,253,100,215,100,119,30,22,0,0,280,637,310,720,0,0,0,0,60,76,310,910
1,AL,36441,3,210,40,130,50,150,510,170,0,0,0,0,0,30,60,13010,210,13124,190,10513,60,26,30,28,20,31,40,31,30,96,30,43,0,0,50,1176,0,0,0,40,671,0,0,50,114,0,0,0,0,0,0,0,0,60,43,0,0,0,0,50,955,3293,0,0,50,118,0,0,40,27,30,8,50,168,40,163,0,0,0,0,20,28,0,0,40,183,20,222,0,0,210,8254,210,1128,0,0,0,0,110,150,0,0,0,0,20,26,30,4,70,108,0,0,20,55,0,0,0,0,0,0,210,1532,0,0,0,0,0,0,0,0,0,0,200,978,200,1057,0,0,0,0,50,117,160,582
1,AL,36441,4,140,20,110,0,110,360,120,0,0,0,0,0,30,30,11924,140,12041,130,9753,50,12,0,0,0,0,40,33,20,267,0,0,20,480,30,574,20,0,0,30,579,0,0,30,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1020,4541,20,101,50,156,0,0,40,29,30,8,50,202,40,215,0,0,0,0,0,0,0,0,50,210,40,517,0,0,140,8430,140,1234,0,0,0,0,60,108,0,0,20,14,30,34,0,0,50,86,0,0,30,70,0,0,0,0,0,0,140,1408,0,0,0,0,0,0,30,20,0,0,140,1126,140,1195,0,0,0,0,30,141,100,339
1,AL,36441,5,130,0,120,0,100,370,130,0,0,0,0,0,0,40,19913,130,20040,110,12811,50,77,20,45,20,44,40,48,20,138,30,236,20,731,40,923,0,0,0,30,715,20,566,40,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1536,13124,0,0,70,433,0,0,60,58,40,14,70,533,50,297,0,0,0,0,0,0,0,0,60,405,0,0,0,0,130,15099,130,2844,0,0,0,0,60,84,0,0,0,0,0,0,0,0,40,51,0,0,0,0,0,0,0,0,0,0,120,2831,0,0,0,0,0,0,0,0,0,0,120,2714,130,2807,0,0,0,0,40,268,70,294
1,AL,36441,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AL,36442,1,550,290,110,140,270,930,330,0,0,0,0,30,140,130,6957,550,7083,400,5223,60,53,20,20,30,20,0,0,90,840,30,31,0,0,80,939,40,0,0,30,44,0,0,110,126,0,0,0,0,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1102,200,118,0,0,0,0,50,14,0,0,0,0,0,0,20,4,20,7,0,0,100,134,50,266,60,267,20,16,500,1435,260,708,230,605,150,182,20,20,30,17,160,104,250,247,0,0,0,0,50,38,470,1220
1,AL,36442,2,290,120,120,60,150,610,200,0,0,0,0,0,70,80,10485,290,10544,250,8218,60,74,30,53,0,0,0,0,50,193,0,0,40,313,80,1499,0,30,96,70,435,0,0,40,59,0,0,0,0,0,0,0,0,30,28,0,0,0,0,60,964,1822,40,274,30,47,40,41,30,17,30,6,60,94,0,0,0,0,0,0,0,0,0,0,40,159,40,378,0,0,270,4867,270,583,0,0,0,0,110,85,0,0,20,13,0,0,50,9,70,59,0,0,40,56,0,0,0,0,0,0,290,1241,90,196,70,164,60,90,0,0,0,0,230,498,240,560,0,0,0,0,40,53,250,727
1,AL,36442,3,130,40,90,0,80,310,90,0,0,0,0,0,30,60,8123,130,8163,110,5439,40,18,0,0,30,44,40,24,0,0,30,82,30,363,50,1523,20,0,0,50,746,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,509,1970,30,162,40,104,0,0,40,27,20,3,30,76,40,191,0,0,0,0,0,0,0,0,40,228,0,0,0,0,130,5172,130,693,0,0,0,0,50,69,0,0,0,0,40,35,0,0,40,56,0,0,0,0,0,0,0,0,0,0,130,863,0,0,0,0,0,0,20,11,0,0,130,624,130,649,0,0,0,0,50,82,100,264
1,AL,36442,4,60,0,60,0,50,160,40,0,0,0,0,0,0,30,5439,60,5468,50,3839,20,5,20,13,0,0,0,0,30,55,0,0,0,0,30,953,30,0,0,40,755,0,0,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,391,1731,0,0,0,0,0,0,0,0,0,0,20,76,0,0,0,0,0,0,0,0,0,0,0,0,20,254,0,0,60,3851,60,528,0,0,0,0,30,45,0,0,0,0,0,0,0,0,40,54,0,0,20,53,0,0,0,0,0,0,60,639,0,0,0,0,0,0,0,0,0,0,60,483,60,505,0,0,0,0,0,0,50,157
1,AL,36442,5,70,0,70,0,50,200,60,0,0,0,0,0,0,20,10311,70,10382,70,8496,20,4,0,0,0,0,20,25,0,0,0,0,0,0,20,790,0,0,0,0,0,0,0,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,995,6240,0,0,40,211,0,0,40,37,30,8,40,268,30,238,0,0,0,0,0,0,0,0,30,227,0,0,0,0,70,8154,70,1500,0,0,0,0,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1306,0,0,0,0,0,0,0,0,0,0,70,1193,70,1272,0,0,0,0,20,145,50,188
1,AL,36442,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AL,36444,1,100,60,0,30,70,180,60,0,0,0,0,0,30,50,1463,100,1484,70,954,0,0,0,0,0,0,0,0,20,94,0,0,0,0,30,307,20,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,227,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,270,60,185,50,169,40,55,0,0,0,0,40,22,60,39,0,0,0,0,30,31,90,238
1,AL,36444,2,50,20,60,20,30,130,50,0,0,0,0,0,20,30,1945,50,1945,50,1657,50,7,0,0,0,0,0,0,0,0,0,0,0,0,30,488,0,0,0,40,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,592,1883,0,0,20,55,0,0,0,0,0,0,30,81,0,0,0,0,0,0,0,0,0,0,20,133,0,0,0,0,50,849,50,101,0,0,0,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,237,0,0,0,0,0,0,0,0,0,0,40,83,40,90,0,0,0,0,0,0,50,152
1,AL,36444,3,30,0,0,0,30,70,30,0,0,0,0,0,0,0,1769,30,1769,30,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1125,30,162,0,0,0,0,30,46,0,0,0,0,0,0,0,0,40,43,0,0,0,0,0,0,0,0,0,0,30,183,0,0,0,0,0,0,0,0,0,0,30,139,30,145,0,0,0,0,0,0,20,59
1,AL,36444,4,30,0,20,0,0,80,30,0,0,0,0,0,0,0,2742,30,2742,30,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1929,30,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,352,0,0,0,0,0,0,0,0,0,0,30,265,30,276,0,0,0,0,0,0,20,94
1,AL,36444,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AL,36444,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AL,36445,1,680,300,130,230,350,1310,560,0,0,0,0,40,230,140,9032,680,9168,510,6638,80,48,30,24,30,14,0,0,140,894,30,-2,40,270,100,1007,30,30,77,40,73,0,0,130,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,377,451,20,165,0,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,0,20,95,0,0,0,0,220,1078,230,126,0,0,20,10,90,29,0,0,0,0,30,30,40,8,40,12,20,6,110,157,60,295,60,297,20,13,630,2060,360,1196,340,1053,240,294,60,49,40,16,160,97,280,271,0,0,0,0,40,32,600,1812
1,AL,36445,2,380,110,150,110,210,880,340,0,0,0,0,0,90,110,13704,380,13856,320,10722,70,55,40,66,40,38,30,20,60,100,40,94,40,491,100,1428,0,30,85,100,586,40,632,80,152,20,7,0,0,0,0,0,0,50,43,0,0,0,0,70,1062,2737,50,604,50,75,30,31,50,28,50,9,70,124,40,162,0,0,0,0,0,0,0,0,60,261,50,285,0,0,370,6032,360,723,0,0,20,20,160,142,0,0,0,0,0,0,50,11,110,99,0,0,40,64,40,158,40,196,20,19,370,1579,130,300,110,252,100,132,0,0,0,0,280,581,310,668,0,0,0,0,60,72,310,969
1,AL,36445,3,210,70,130,40,130,480,150,0,0,0,0,0,40,60,12821,210,12876,180,9749,60,29,0,0,0,0,30,21,40,-64,0,0,20,411,60,1419,40,0,0,60,931,0,0,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1220,3222,0,0,40,91,20,28,40,15,30,5,50,130,20,111,0,0,0,0,0,0,0,0,40,258,40,517,0,0,200,7975,200,1106,0,0,0,0,80,118,0,0,40,13,20,27,30,4,60,93,0,0,30,39,0,0,0,0,0,0,200,1309,0,0,0,0,0,0,20,18,0,0,200,989,200,1064,0,0,0,0,60,139,140,380
1,AL,36445,4,120,0,100,0,80,320,90,0,0,0,0,0,20,50,10705,120,10810,100,7546,50,117,30,52,30,33,30,28,30,147,30,116,50,1142,40,931,0,0,0,60,1252,0,0,30,105,0,0,0,0,0,0,0,0,20,28,0,0,0,0,40,795,3403,30,161,30,100,0,0,30,21,20,7,40,142,20,122,0,0,0,0,0,0,0,0,30,207,0,0,0,0,120,7571,120,1056,0,0,0,0,50,78,0,0,0,0,0,0,0,0,40,65,0,0,20,82,0,0,0,0,0,0,120,1123,0,0,0,0,0,0,0,0,0,0,120,978,120,1079,0,0,0,0,50,166,70,204
1,AL,36445,5,120,0,110,0,80,340,110,0,0,0,0,0,0,30,16146,120,16435,110,12832,60,17,0,0,0,0,40,44,30,253,0,0,0,0,40,1167,30,0,0,0,0,0,0,50,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1509,8972,0,0,60,314,0,0,50,43,40,16,60,402,50,228,0,0,0,0,0,0,0,0,60,365,20,354,0,0,120,12581,120,2202,0,0,0,0,40,45,0,0,0,0,0,0,0,0,20,31,0,0,20,123,0,0,0,0,0,0,120,2212,0,0,0,0,0,0,0,0,0,0,120,2157,120,2361,0,0,0,0,50,325,60,219
1,AL,36445,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AL,36446,1,100,40,30,50,60,170,80,0,0,0,0,0,40,20,1078,100,1161,80,1114,0,0,0,0,0,0,0,0,40,-140,0,0,0,0,0,0,0,0,0,20,298,0,0,30,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,99,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,302,70,208,60,188,30,37,20,27,0,0,0,0,40,25,0,0,0,0,20,41,80,282
1,AL,36446,2,50,40,0,30,30,110,40,0,0,0,0,0,30,20,1900,50,1900,50,1700,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,211,0,0,50,929,50,111,0,0,0,0,30,20,0,0,0,0,0,0,20,3,30,25,0,0,0,0,0,0,0,0,0,0,50,225,0,0,0,0,0,0,0,0,0,0,60,102,40,102,0,0,0,0,0,0,50,128
1,AL,36446,3,40,0,20,0,20,90,30,0,0,0,0,0,0,0,2449,40,2449,40,2286,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,886,5377,0,0,40,146,0,0,0,0,20,7,40,175,0,0,0,0,0,0,0,0,0,0,40,259,0,0,0,0,40,1514,40,205,0,0,0,0,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,261,0,0,0,0,0,0,0,0,0,0,40,175,40,166,0,0,0,0,0,0,40,97
1,AL,36446,4,30,0,30,0,20,90,30,0,0,0,0,0,0,0,5503,30,5503,30,2952,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4095,30,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,834,0,0,0,0,0,0,0,0,0,0,30,690,30,718,0,0,0,0,0,0,20,84
1,AL,36446,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AL,36446,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,AL,36451,1,780,380,120,270,520,1400,580,0,0,0,0,30,270,160,10518,780,10666,620,8041,100,64,50,39,40,23,0,0,140,731,50,96,40,392,120,1080,0,30,96,50,87,30,49,140,148,20,5,0,0,20,139,0,0,0,0,0,0,0,0,50,682,816,30,287,20,15,0,0,20,14,20,5,50,65,0,0,0,0,0,0,0,0,0,0,40,97,20,126,0,0,260,1372,270,158,0,0,40,13,90,27,0,0,0,0,30,11,30,5,40,8,0,0,110,157,80,280,80,303,30,16,730,2324,420,1381,390,1227,260,338,60,59,30,12,210,131,320,315,0,0,0,0,60,38,690,2040
1,AL,36451,2,420,140,140,130,270,900,350,0,0,0,0,0,120,100,15225,420,15332,360,12099,110,66,30,13,30,10,70,31,50,13,0,0,40,423,100,1845,50,20,65,90,644,0,0,60,107,0,0,0,0,0,0,0,0,30,26,0,0,0,0,90,1541,3534,40,298,70,109,40,64,50,29,50,9,90,219,50,221,0,0,0,0,0,0,0,0,70,370,50,437,0,0,400,7059,400,860,0,0,20,18,200,168,0,0,20,11,60,64,60,11,110,97,0,0,30,53,30,150,40,193,30,23,410,1721,120,280,110,239,90,119,50,43,0,0,310,692,340,766,0,0,0,0,60,78,350,1028
1,AL,36451,3,280,90,150,40,190,600,170,0,0,0,0,0,40,80,17066,280,17226,240,13270,100,33,40,100,50,110,70,44,50,453,50,289,40,568,70,1749,0,30,95,70,1079,0,0,70,160,0,0,0,0,0,0,0,0,20,24,0,0,0,0,100,1858,6122,30,131,80,173,20,62,60,40,50,15,100,298,50,204,0,0,0,0,50,53,0,0,80,542,50,609,0,0,280,10907,280,1504,0,0,0,0,110,137,0,0,0,0,0,0,20,3,70,99,40,21,50,150,0,0,0,0,0,0,280,1828,0,0,0,0,0,0,0,0,0,0,280,1368,280,1471,0,0,0,0,80,152,200,493
1,AL,36451,4,180,40,140,30,140,480,170,0,0,0,0,0,40,40,15511,180,15601,170,13203,80,49,30,41,0,0,60,58,40,46,0,0,0,0,50,1163,20,0,0,40,734,0,0,40,90,20,6,0,0,0,0,0,0,30,25,0,0,0,0,80,1976,7266,30,300,70,282,30,95,60,55,50,15,80,401,60,346,0,0,0,0,0,0,0,0,70,449,40,553,0,0,180,10468,180,1496,0,0,0,0,80,137,0,0,20,14,40,50,0,0,70,101,0,0,0,0,0,0,0,0,0,0,180,1948,0,0,0,0,0,0,30,29,0,0,180,1359,180,1429,0,0,0,0,40,106,140,474
1,AL,36451,5,200,0,180,0,160,570,190,0,0,0,0,0,0,80,26477,200,27129,180,20061,130,83,60,603,40,523,110,120,60,606,50,3538,30,878,80,3082,40,0,0,60,1443,20,564,80,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2696,15372,0,0,100,490,0,0,100,80,90,29,110,664,100,727,0,0,0,0,0,0,0,0,110,896,30,321,0,0,200,20372,200,3390,0,0,0,0,90,107,0,0,0,0,0,0,0,0,50,56,0,0,40,300,0,0,0,0,0,0,200,3576,0,0,0,0,0,0,0,0,0,0,200,3297,200,3498,0,0,0,0,90,765,130,626
1,AL,36451,6,40,0,30,0,30,100,30,0,0,0,0,0,0,0,20679,40,20679,30,4763,30,105,20,371,20,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1843,19729,0,0,30,569,0,0,30,58,0,0,30,642,0,0,0,0,0,0,0,0,0,0,30,658,0,0,0,0,40,18514,40,4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5291,0,0,0,0,0,0,0,0,0,0,40,4512,40,4740,0,0,20,66,0,0,0,0
1,AL,36453,1,350,180,100,70,210,600,180,0,0,0,0,30,70,110,4611,350,4688,260,3427,60,35,20,25,0,0,0,0,50,299,0,0,20,86,60,651,40,30,126,20,40,0,0,70,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,771,120,88,0,0,20,14,30,9,0,0,0,0,0,0,0,0,0,0,0,0,60,66,20,82,20,86,20,16,310,820,150,393,140,344,90,108,0,0,0,0,110,79,160,153,0,0,0,0,30,29,290,695
1,AL,36453,2,250,90,120,40,130,520,150,0,0,0,0,0,50,60,8689,250,8785,210,6821,50,28,0,0,40,26,0,0,40,351,40,98,40,314,60,1065,0,0,0,60,287,0,0,40,96,20,5,0,0,30,115,0,0,30,20,0,0,0,0,50,671,1350,40,272,30,35,0,0,0,0,40,8,50,73,40,191,0,0,0,0,0,0,0,0,30,119,30,114,0,0,240,4030,240,490,0,0,0,0,100,68,0,0,30,14,40,32,50,9,60,46,0,0,40,134,20,87,20,96,0,0,240,1034,70,179,60,149,50,78,30,26,0,0,190,422,200,509,0,0,0,0,40,54,200,591
1,AL,36453,3,100,30,80,0,70,260,80,0,0,0,0,0,30,40,6296,100,6407,90,4785,40,15,20,19,0,0,40,24,0,0,0,0,0,0,50,1419,30,0,0,50,778,40,1093,30,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,571,2313,0,0,30,75,0,0,30,13,0,0,30,112,0,0,0,0,0,0,0,0,0,0,30,191,0,0,0,0,100,3934,100,508,0,0,0,0,50,65,0,0,0,0,0,0,0,0,40,53,0,0,0,0,0,0,0,0,0,0,100,705,0,0,0,0,0,0,0,0,0,0,100,442,100,527,0,0,0,0,40,130,80,247
1,AL,36453,4,70,0,60,0,50,180,50,0,0,0,0,0,0,20,5702,70,5737,60,4389,30,11,0,0,0,0,0,0,20,47,20,108,20,379,0,0,0,0,0,0,0,0,0,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4035,70,567,0,0,0,0,30,51,0,0,0,0,0,0,0,0,20,33,0,0,30,139,0,0,0,0,0,0,70,694,0,0,0,0,0,0,0,0,0,0,70,516,70,545,0,0,0,0,0,0,50,204
1,AL,36453,5,100,0,100,0,80,300,90,0,0,0,0,0,0,30,15588,100,15782,90,10933,50,41,20,44,20,41,30,38,0,0,0,0,0,0,40,1340,40,0,0,30,534,0,0,40,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1268,8796,0,0,50,296,0,0,40,33,40,15,50,403,50,309,0,0,0,0,0,0,0,0,50,392,0,0,0,0,100,12472,100,2328,0,0,0,0,50,61,0,0,0,0,20,29,0,0,20,28,0,0,0,0,0,0,0,0,0,0,100,2130,0,0,0,0,0,0,20,18,0,0,100,2255,100,2456,0,0,0,0,40,323,60,222
